FER  0.004  S    6.95   -3.671   -1.326    0.324    1.296    1.284    1.503    1.613    1.771    2.015    2.078    2.256    1.447    1.734    2.147    2.535    2.797
FER  0.004  S    6.97   -3.662   -1.319    0.327    1.297    1.285    1.503    1.613    1.769    2.011    2.071    2.248    1.451    1.735    2.147    2.534    2.795
FER  0.004  S    6.98   -3.681   -1.339    0.307    1.276    1.264    1.482    1.591    1.748    1.989    2.048    2.225    1.431    1.714    2.126    2.512    2.774
FER  0.004  S    6.99   -3.701   -1.360    0.285    1.254    1.242    1.460    1.568    1.724    1.965    2.023    2.200    1.409    1.692    2.103    2.490    2.750
FER  0.004  S    7.00   -3.769   -1.425    0.225    1.198    1.186    1.405    1.514    1.671    1.914    1.972    2.149    1.348    1.636    2.049    2.436    2.697
FER  0.004  S    7.04   -3.757   -1.418    0.230    1.204    1.191    1.409    1.518    1.675    1.918    1.979    2.157    1.353    1.641    2.053    2.440    2.701
FER  0.004  S    7.08   -3.730   -1.401    0.234    1.195    1.183    1.395    1.499    1.647    1.879    1.931    2.103    1.360    1.630    2.036    2.417    2.670
FER  0.004  S    7.11   -3.660   -1.341    0.277    1.224    1.212    1.416    1.512    1.648    1.858    1.896    2.059    1.406    1.656    2.052    2.423    2.666
FER  0.004  S    7.15   -3.484   -1.179    0.413    1.339    1.328    1.514    1.590    1.697    1.853    1.834    1.972    1.545    1.764    2.138    2.484    2.707
FER  0.004  S    7.18   -3.411   -1.114    0.470    1.393    1.382    1.567    1.641    1.743    1.888    1.849    1.979    1.603    1.818    2.190    2.533    2.752
FER  0.004  S    7.20   -3.487   -1.188    0.407    1.342    1.331    1.520    1.597    1.705    1.858    1.826    1.959    1.538    1.768    2.145    2.492    2.716
FER  0.004  S    7.23   -3.654   -1.354    0.251    1.197    1.185    1.377    1.457    1.570    1.729    1.701    1.837    1.381    1.624    2.004    2.355    2.582
FER  0.004  S    7.26   -3.574   -1.276    0.321    1.259    1.247    1.437    1.513    1.620    1.768    1.730    1.861    1.452    1.685    2.061    2.407    2.630
FER  0.004  S    7.28   -3.535   -1.240    0.352    1.284    1.273    1.459    1.533    1.635    1.773    1.723    1.850    1.484    1.709    2.083    2.425    2.644
FER  0.004  S    7.30   -3.328   -1.034    0.542    1.455    1.444    1.620    1.683    1.767    1.875    1.798    1.912    1.678    1.876    2.237    2.565    2.771
FER  0.004  S    7.34   -2.470   -0.174    1.319    2.152    2.143    2.290    2.327    2.372    2.422    2.304    2.399    2.469    2.561    2.892    3.187    3.366
FER  0.004  S    7.38   -2.989   -0.717    0.813    1.702    1.692    1.858    1.914    1.989    2.087    2.006    2.118    1.954    2.119    2.470    2.791    2.990
FER  0.004  S    7.41   -3.320   -1.054    0.497    1.412    1.401    1.580    1.650    1.745    1.877    1.826    1.951    1.632    1.834    2.200    2.538    2.752
FER  0.004  S    7.45   -2.962   -0.699    0.809    1.682    1.672    1.833    1.884    1.951    2.036    1.944    2.051    1.953    2.097    2.443    2.757    2.950
FER  0.004  S    7.48   -2.248    0.023    1.427    2.192    2.183    2.299    2.306    2.315    2.315    2.161    2.242    2.592    2.587    2.883    3.146    3.297
FER  0.004  S    7.51   -1.241    1.004    2.143    2.707    2.701    2.750    2.707    2.655    2.585    2.395    2.460    3.356    3.073    3.302    3.512    3.621
FER  0.004  S    7.53   -1.182    1.067    2.220    2.789    2.783    2.830    2.783    2.727    2.649    2.450    2.513    3.430    3.154    3.380    3.585    3.693
FER  0.004  S    7.56   -1.112    1.127    2.270    2.831    2.826    2.874    2.830    2.779    2.710    2.521    2.587    3.482    3.196    3.426    3.635    3.746
FER  0.004  S    7.58   -1.063    1.162    2.285    2.835    2.829    2.873    2.825    2.770    2.697    2.507    2.572    3.500    3.198    3.423    3.628    3.736
FER  0.004  S    7.60   -1.015    1.192    2.297    2.836    2.830    2.870    2.819    2.761    2.684    2.493    2.558    3.515    3.197    3.418    3.620    3.725
FER  0.004  S    7.62   -0.966    1.229    2.316    2.844    2.839    2.875    2.823    2.762    2.683    2.493    2.557    3.537    3.204    3.422    3.622    3.725
FER  0.004  S    7.64   -0.914    1.264    2.329    2.845    2.840    2.871    2.815    2.750    2.666    2.474    2.537    3.554    3.203    3.416    3.612    3.712
FER  0.004  S    7.66   -0.860    1.296    2.338    2.843    2.838    2.864    2.803    2.733    2.642    2.445    2.507    3.566    3.199    3.406    3.597    3.694
FER  0.004  S    7.68   -0.801    1.337    2.358    2.850    2.845    2.868    2.806    2.732    2.640    2.443    2.505    3.590    3.204    3.409    3.598    3.693
FER  0.004  S    7.70   -0.746    1.378    2.382    2.866    2.861    2.887    2.829    2.760    2.678    2.490    2.554    3.617    3.221    3.430    3.625    3.722
FER  0.004  S    7.74   -0.634    1.478    2.488    2.972    2.967    2.992    2.934    2.867    2.783    2.594    2.658    3.720    3.326    3.535    3.730    3.829
FER  0.004  S    7.78   -0.527    1.555    2.523    2.987    2.982    2.998    2.933    2.856    2.762    2.566    2.627    3.762    3.337    3.537    3.723    3.816
FER  0.004  S    7.81   -0.446    1.608    2.546    2.994    2.990    3.000    2.929    2.847    2.746    2.545    2.605    3.790    3.342    3.535    3.717    3.806
FER  0.004  S    7.85   -0.326    1.708    2.628    3.064    3.061    3.064    2.987    2.899    2.789    2.580    2.638    3.874    3.409    3.595    3.771    3.856
FER  0.004  S    7.87   -0.272    1.748    2.654    3.082    3.079    3.079    3.001    2.912    2.801    2.593    2.652    3.902    3.426    3.610    3.784    3.869
FER  0.004  S    7.90   -0.182    1.806    2.678    3.090    3.086    3.081    2.999    2.905    2.788    2.576    2.632    3.932    3.431    3.609    3.779    3.860
FER  0.004  S    7.93   -0.099    1.864    2.698    3.086    3.083    3.067    2.976    2.871    2.742    2.522    2.576    3.958    3.423    3.590    3.750    3.825
FER  0.004  S    7.95   -0.039    1.906    2.716    3.092    3.089    3.067    2.972    2.862    2.727    2.504    2.556    3.980    3.426    3.587    3.742    3.814
FER  0.004  S    7.98    0.056    1.967    2.755    3.121    3.118    3.103    3.014    2.912    2.789    2.575    2.630    4.021    3.458    3.627    3.790    3.866
FER  0.004  S    8.00    0.118    2.027    2.818    3.182    3.179    3.155    3.058    2.948    2.812    2.588    2.640    4.083    3.515    3.674    3.828    3.900
FER  0.004  S    8.30    1.070    2.696    3.208    3.399    3.402    3.200    2.867    2.451    1.861    1.194    1.077    4.509    3.667    3.588    3.461    3.347
FER  0.004  S    8.48    1.778    3.190    3.497    3.549    3.557    3.169    2.688    2.196    1.563    0.905    0.809    4.819    3.743    3.455    3.225    3.086
FER  0.004  S    8.60    2.298    3.518    3.666    3.678    3.687    3.298    2.844    2.389    1.807    1.196    1.119    5.000    3.867    3.598    3.401    3.286
FER  0.004  S    8.70    2.726    3.802    3.875    3.878    3.887    3.505    3.070    2.639    2.087    1.504    1.437    5.210    4.067    3.816    3.640    3.540
FER  0.004  S    8.78    3.120    4.059    4.002    3.985    3.996    3.573    3.118    2.677    2.121    1.539    1.472    5.339    4.156    3.869    3.680    3.577
FER  0.004  S    8.85    3.507    4.284    4.092    4.059    4.070    3.615    3.143    2.696    2.139    1.560    1.494    5.429    4.215    3.899    3.699    3.596
FER  0.004  S    8.90    3.785    4.454    4.196    4.149    4.162    3.679    3.191    2.734    2.170    1.587    1.522    5.532    4.293    3.952    3.741    3.633
FER  0.004  S    8.95    4.083    4.624    4.321    4.278    4.290    3.821    3.348    2.904    2.356    1.786    1.724    5.656    4.426    4.103    3.905    3.805
FER  0.004  S    9.00    4.407    4.788    4.395    4.335    4.349    3.850    3.363    2.913    2.365    1.798    1.740    5.729    4.470    4.122    3.915    3.814
FER  0.004  S    9.18    5.775    5.389    4.813    4.692    4.708    4.147    3.634    3.173    2.621    2.059    2.006    6.148    4.795    4.401    4.177    4.072
FER  0.004  S    9.30    6.785    5.801    5.006    4.869    4.888    4.278    3.745    3.278    2.728    2.175    2.126    6.337    4.949    4.517    4.283    4.177
FER  0.004  S    9.40    7.386    6.112    5.225    5.099    5.118    4.506    3.977    3.518    2.981    2.440    2.396    6.554    5.177    4.747    4.519    4.419
FER  0.004  S    9.48    7.769    6.358    5.397    5.280    5.299    4.682    4.154    3.697    3.165    2.630    2.588    6.723    5.356    4.923    4.697    4.599
FER  0.004  S    9.54    7.956    6.558    5.510    5.390    5.410    4.772    4.233    3.771    3.235    2.700    2.658    6.834    5.457    5.005    4.772    4.672
FER  0.004  S    9.60    8.142    6.760    5.631    5.525    5.545    4.903    4.365    3.907    3.380    2.854    2.816    6.950    5.589    5.136    4.906    4.809
FER  0.004  S    9.65    8.232    6.923    5.716    5.608    5.628    4.969    4.422    3.959    3.430    2.904    2.867    7.033    5.664    5.196    4.959    4.861
FER  0.004  S    9.70    8.373    7.086    5.838    5.739    5.760    5.102    4.557    4.099    3.577    3.058    3.024    7.153    5.796    5.329    5.097    5.001
FER  0.004  S    9.74    8.453    7.238    5.912    5.811    5.832    5.161    4.608    4.146    3.621    3.101    3.067    7.225    5.861    5.383    5.145    5.048
FER  0.004  S    9.78    8.516    7.353    5.971    5.870    5.892    5.212    4.656    4.192    3.667    3.147    3.114    7.283    5.917    5.432    5.191    5.094
FER  0.004  S    9.81    8.555    7.473    6.032    5.930    5.952    5.262    4.701    4.235    3.710    3.191    3.159    7.343    5.971    5.478    5.235    5.137
FER  0.004  S    9.85    8.706    7.606    6.147    6.054    6.076    5.393    4.837    4.375    3.856    3.343    3.313    7.456    6.099    5.612    5.373    5.277
FER  0.004  S    9.90    8.775    7.754    6.224    6.126    6.149    5.455    4.893    4.430    3.910    3.399    3.370    7.532    6.165    5.670    5.428    5.332
FER  0.004  S    9.95    8.758    7.937    6.323    6.221    6.244    5.536    4.968    4.502    3.981    3.471    3.442    7.630    6.254    5.747    5.501    5.403
FER  0.004  S   10.00    9.017    8.107    6.455    6.348    6.371    5.658    5.088    4.619    4.097    3.587    3.559    7.762    6.378    5.867    5.619    5.521
FER  0.004  S   10.04    9.073    8.176    6.510    6.410    6.433    5.730    5.167    4.705    4.193    3.693    3.668    7.816    6.444    5.943    5.702    5.608
FER  0.004  S   10.08    9.150    8.244    6.572    6.473    6.496    5.799    5.240    4.781    4.273    3.776    3.753    7.880    6.511    6.015    5.777    5.684
FER  0.004  S   10.11    9.150    8.197    6.607    6.497    6.519    5.842    5.293    4.840    4.337    3.845    3.823    7.924    6.543    6.065    5.834    5.743
FER  0.004  S   10.12    9.173    8.184    6.615    6.498    6.520    5.847    5.300    4.848    4.345    3.853    3.831    7.935    6.547    6.072    5.842    5.751
FER  0.004  S   10.13    9.192    8.183    6.642    6.521    6.543    5.873    5.328    4.877    4.377    3.888    3.867    7.963    6.571    6.099    5.871    5.780
FER  0.004  S   10.14    9.164    8.129    6.657    6.538    6.559    5.899    5.358    4.910    4.412    3.925    3.905    7.978    6.592    6.128    5.903    5.813
FER  0.004  S   10.15    9.006    8.094    6.673    6.548    6.569    5.911    5.370    4.920    4.419    3.930    3.909    7.996    6.603    6.140    5.914    5.823
FER  0.004  S   10.18    8.077    7.962    6.723    6.610    6.630    5.983    5.445    4.996    4.497    4.008    3.988    8.047    6.671    6.214    5.990    5.899
FER  0.008  S    5.00   -2.892   -0.422    1.228    2.151    2.140    2.345    2.447    2.587    2.795    2.825    2.983    2.355    2.581    2.986    3.359    3.609
FER  0.008  S    5.48   -2.926   -0.454    1.201    2.128    2.116    2.323    2.426    2.567    2.777    2.809    2.968    2.328    2.558    2.964    3.339    3.589
FER  0.008  S    5.70   -2.955   -0.482    1.177    2.107    2.095    2.303    2.407    2.549    2.761    2.794    2.953    2.303    2.538    2.945    3.320    3.571
FER  0.008  S    5.85   -2.983   -0.509    1.156    2.089    2.077    2.286    2.390    2.534    2.748    2.782    2.942    2.281    2.520    2.928    3.304    3.557
FER  0.008  S    6.00   -2.994   -0.521    1.148    2.082    2.070    2.280    2.385    2.529    2.743    2.778    2.939    2.273    2.514    2.922    3.299    3.552
FER  0.008  S    6.10   -3.018   -0.548    1.120    2.056    2.044    2.255    2.361    2.506    2.722    2.759    2.920    2.245    2.488    2.898    3.276    3.529
FER  0.008  S    6.18   -2.906   -0.446    1.200    2.123    2.112    2.318    2.421    2.562    2.772    2.804    2.962    2.327    2.554    2.959    3.333    3.584
FER  0.008  S    6.24   -2.846   -0.395    1.236    2.152    2.141    2.344    2.446    2.585    2.791    2.821    2.978    2.364    2.581    2.985    3.357    3.605
FER  0.008  S    6.30   -2.900   -0.453    1.183    2.106    2.095    2.300    2.402    2.544    2.754    2.787    2.946    2.311    2.536    2.941    3.315    3.565
FER  0.008  S    6.35   -2.961   -0.516    1.127    2.056    2.045    2.252    2.356    2.500    2.714    2.750    2.911    2.254    2.487    2.894    3.270    3.522
FER  0.008  S    6.40   -3.031   -0.592    1.058    1.993    1.982    2.192    2.297    2.443    2.662    2.701    2.864    2.184    2.426    2.834    3.212    3.466
FER  0.008  S    6.44   -3.121   -0.704    0.943    1.886    1.875    2.085    2.191    2.339    2.563    2.607    2.772    2.068    2.319    2.728    3.107    3.363
FER  0.008  S    6.48   -3.184   -0.774    0.875    1.822    1.811    2.022    2.129    2.279    2.506    2.553    2.720    1.999    2.256    2.666    3.046    3.303
FER  0.008  S    6.51   -3.286   -0.897    0.745    1.698    1.687    1.898    2.003    2.152    2.380    2.429    2.596    1.869    2.131    2.539    2.920    3.176
FER  0.008  S    6.54   -3.429   -1.047    0.582    1.539    1.528    1.739    1.842    1.992    2.221    2.271    2.433    1.705    1.972    2.378    2.760    3.017
FER  0.008  S    6.57   -3.401   -1.019    0.593    1.545    1.534    1.742    1.843    1.991    2.216    2.264    2.423    1.718    1.977    2.380    2.760    3.014
FER  0.008  S    6.60   -3.207   -0.830    0.759    1.700    1.688    1.892    1.992    2.139    2.359    2.403    2.560    1.886    2.129    2.529    2.909    3.162
FER  0.008  S    6.63   -3.134   -0.766    0.810    1.742    1.731    1.933    2.030    2.171    2.384    2.425    2.580    1.939    2.170    2.569    2.943    3.192
FER  0.008  S    6.65   -3.163   -0.807    0.766    1.700    1.689    1.890    1.988    2.129    2.346    2.389    2.547    1.895    2.129    2.527    2.902    3.151
FER  0.008  S    6.68   -3.132   -0.792    0.744    1.668    1.657    1.853    1.947    2.083    2.297    2.339    2.498    1.877    2.094    2.487    2.858    3.102
FER  0.008  S    6.70   -3.157   -0.831    0.685    1.605    1.593    1.786    1.878    2.011    2.224    2.268    2.427    1.819    2.030    2.419    2.787    3.029
FER  0.008  S    6.72   -3.195   -0.883    0.629    1.551    1.539    1.731    1.822    1.955    2.169    2.214    2.374    1.764    1.975    2.363    2.731    2.973
FER  0.008  S    6.74   -2.982   -0.678    0.786    1.685    1.674    1.857    1.944    2.069    2.275    2.315    2.474    1.927    2.106    2.487    2.849    3.084
FER  0.008  S    6.76   -3.010   -0.722    0.721    1.618    1.607    1.788    1.874    1.997    2.203    2.244    2.404    1.863    2.038    2.417    2.778    3.011
FER  0.008  S    6.78   -3.052   -0.777    0.653    1.549    1.539    1.718    1.803    1.925    2.131    2.174    2.335    1.796    1.970    2.347    2.707    2.939
FER  0.008  S    6.81   -3.100   -0.792    0.666    1.462    1.456    1.499    1.429    1.353    1.238    1.013    1.070    1.817    1.830    2.034    2.215    2.319
FER  0.008  S    6.85   -3.152   -0.827    0.665    1.429    1.424    1.427    1.313    1.187    1.004    0.725    0.765    1.818    1.782    1.935    2.070    2.143
FER  0.008  S    6.86   -3.162   -0.838    0.654    1.420    1.414    1.424    1.316    1.196    1.018    0.741    0.782    1.807    1.775    1.936    2.077    2.152
FER  0.008  S    6.88   -3.169   -0.850    0.633    1.403    1.397    1.427    1.334    1.224    1.045    0.751    0.783    1.788    1.767    1.949    2.104    2.182
FER  0.008  S    6.89   -3.181   -0.864    0.614    1.385    1.379    1.417    1.331    1.227    1.052    0.756    0.787    1.770    1.753    1.944    2.105    2.186
FER  0.008  S    6.90   -3.206   -0.890    0.593    1.371    1.364    1.409    1.328    1.228    1.055    0.756    0.785    1.749    1.741    1.939    2.105    2.188
FER  0.008  S    6.92   -3.189   -0.882    0.591    1.378    1.371    1.424    1.348    1.249    1.060    0.733    0.748    1.747    1.752    1.958    2.127    2.209
FER  0.008  S    6.93   -3.115   -0.809    0.647    1.424    1.417    1.467    1.386    1.281    1.082    0.744    0.756    1.805    1.797    1.997    2.161    2.239
FER  0.008  S    6.94   -3.060   -0.755    0.688    1.460    1.453    1.503    1.422    1.316    1.112    0.767    0.775    1.847    1.834    2.034    2.197    2.274
FER  0.008  S    6.95   -3.015   -0.712    0.721    1.493    1.485    1.536    1.452    1.339    1.118    0.750    0.748    1.882    1.866    2.065    2.223    2.296
FER  0.008  S    6.97   -2.936   -0.640    0.772    1.543    1.536    1.590    1.504    1.384    1.138    0.739    0.724    1.934    1.919    2.119    2.272    2.339
FER  0.008  S    6.98   -2.962   -0.671    0.745    1.529    1.521    1.592    1.526    1.428    1.213    0.833    0.821    1.905    1.910    2.133    2.307    2.388
FER  0.008  S    6.99   -2.990   -0.692    0.750    1.560    1.551    1.645    1.600    1.525    1.334    0.962    0.949    1.905    1.950    2.199    2.395    2.490
FER  0.008  S    7.00   -3.019   -0.713    0.762    1.603    1.594    1.698    1.655    1.577    1.361    0.956    0.928    1.909    1.999    2.255    2.448    2.542
FER  0.008  S    7.04   -3.220   -0.938    0.545    1.415    1.405    1.542    1.549    1.539    1.437    1.121    1.121    1.689    1.822    2.128    2.382    2.519
FER  0.008  S    7.08   -3.352   -1.088    0.391    1.272    1.262    1.409    1.428    1.433    1.356    1.055    1.060    1.534    1.683    2.002    2.270    2.417
FER  0.008  S    7.11   -3.277   -1.028    0.427    1.302    1.292    1.433    1.444    1.441    1.346    1.030    1.029    1.571    1.710    2.021    2.281    2.422
FER  0.008  S    7.15   -2.935   -0.689    0.711    1.549    1.540    1.661    1.650    1.616    1.474    1.123    1.111    1.862    1.950    2.235    2.469    2.590
FER  0.008  S    7.18   -2.978   -0.716    0.702    1.559    1.549    1.688    1.700    1.698    1.607    1.294    1.295    1.849    1.966    2.277    2.537    2.680
FER  0.008  S    7.20   -3.091   -0.818    0.604    1.467    1.457    1.601    1.617    1.619    1.533    1.222    1.224    1.751    1.876    2.192    2.456    2.602
FER  0.008  S    7.23   -3.024   -0.759    0.648    1.500    1.490    1.625    1.627    1.610    1.492    1.155    1.149    1.798    1.906    2.208    2.456    2.588
FER  0.008  S    7.26   -3.025   -0.763    0.629    1.475    1.465    1.594    1.589    1.561    1.426    1.076    1.065    1.779    1.879    2.173    2.411    2.537
FER  0.008  S    7.28   -2.843   -0.583    0.791    1.613    1.603    1.715    1.688    1.629    1.448    1.063    1.041    1.946    2.010    2.280    2.493    2.598
FER  0.008  S    7.30   -2.561   -0.304    1.038    1.817    1.809    1.899    1.849    1.763    1.544    1.135    1.106    2.200    2.206    2.451    2.638    2.725
FER  0.008  S    7.34   -1.412    0.803    1.966    2.548    2.543    2.545    2.413    2.234    1.902    1.429    1.380    3.168    2.899    3.047    3.148    3.175
FER  0.008  S    7.38   -1.320    0.870    2.005    2.563    2.559    2.553    2.416    2.230    1.892    1.417    1.368    3.212    2.912    3.052    3.147    3.169
FER  0.008  S    7.41   -1.247    0.922    2.032    2.572    2.567    2.551    2.402    2.205    1.854    1.372    1.321    3.244    2.915    3.042    3.127    3.142
FER  0.008  S    7.45   -1.125    1.016    2.095    2.608    2.604    2.573    2.411    2.200    1.834    1.344    1.292    3.313    2.946    3.056    3.127    3.134
FER  0.008  S    7.48   -1.019    1.097    2.145    2.633    2.630    2.585    2.411    2.187    1.808    1.312    1.258    3.369    2.965    3.061    3.120    3.118
FER  0.008  S    7.51   -0.905    1.192    2.209    2.668    2.665    2.603    2.412    2.171    1.775    1.270    1.214    3.439    2.993    3.068    3.111    3.099
FER  0.008  S    7.53   -0.849    1.237    2.255    2.727    2.723    2.693    2.542    2.345    2.005    1.539    1.494    3.484    3.063    3.182    3.267    3.280
FER  0.008  S    7.56   -0.778    1.289    2.306    2.781    2.778    2.750    2.604    2.413    2.081    1.620    1.578    3.532    3.118    3.243    3.332    3.350
FER  0.008  S    7.58   -0.724    1.329    2.331    2.799    2.796    2.765    2.618    2.427    2.096    1.636    1.595    3.560    3.134    3.257    3.346    3.364
FER  0.008  S    7.60   -0.670    1.364    2.346    2.803    2.800    2.765    2.615    2.421    2.090    1.632    1.592    3.577    3.136    3.255    3.341    3.358
FER  0.008  S    7.62   -0.611    1.400    2.363    2.810    2.808    2.769    2.618    2.424    2.094    1.640    1.601    3.596    3.142    3.258    3.343    3.361
FER  0.008  S    7.64   -0.556    1.440    2.387    2.826    2.823    2.783    2.631    2.436    2.108    1.654    1.615    3.623    3.157    3.271    3.356    3.373
FER  0.008  S    7.66   -0.496    1.484    2.411    2.838    2.835    2.789    2.633    2.435    2.105    1.653    1.615    3.650    3.166    3.274    3.356    3.371
FER  0.008  S    7.68   -0.426    1.533    2.438    2.853    2.850    2.799    2.639    2.437    2.104    1.651    1.613    3.681    3.179    3.282    3.360    3.373
FER  0.008  S    7.70   -0.349    1.581    2.460    2.861    2.859    2.803    2.642    2.440    2.111    1.663    1.627    3.706    3.185    3.285    3.363    3.376
FER  0.008  S    7.74   -0.219    1.686    2.541    2.934    2.931    2.883    2.736    2.552    2.250    1.825    1.797    3.790    3.259    3.374    3.467    3.490
FER  0.008  S    7.78   -0.086    1.769    2.592    2.974    2.972    2.923    2.779    2.600    2.309    1.895    1.873    3.843    3.299    3.415    3.512    3.540
FER  0.008  S    7.81    0.014    1.847    2.640    3.005    3.003    2.945    2.795    2.613    2.323    1.916    1.897    3.896    3.326    3.433    3.526    3.553
FER  0.008  S    7.85    0.146    1.939    2.690    3.030    3.028    2.960    2.805    2.619    2.329    1.928    1.912    3.952    3.346    3.445    3.533    3.558
FER  0.008  S    7.87    0.229    1.986    2.707    3.039    3.037    2.977    2.836    2.664    2.398    2.020    2.010    3.973    3.357    3.470    3.573    3.605
FER  0.008  S    7.90    0.321    2.061    2.777    3.108    3.106    3.045    2.904    2.735    2.472    2.098    2.089    4.041    3.426    3.538    3.642    3.677
FER  0.008  S    7.93    0.414    2.130    2.820    3.136    3.135    3.064    2.916    2.741    2.472    2.096    2.088    4.087    3.450    3.553    3.649    3.682
FER  0.008  S    7.95    0.503    2.184    2.844    3.146    3.145    3.067    2.915    2.735    2.463    2.084    2.075    4.115    3.456    3.553    3.645    3.675
FER  0.008  S    7.98    0.615    2.253    2.876    3.163    3.163    3.077    2.918    2.734    2.458    2.078    2.068    4.151    3.470    3.558    3.645    3.673
FER  0.008  S    8.00    0.686    2.308    2.914    3.191    3.191    3.097    2.932    2.742    2.460    2.077    2.065    4.191    3.494    3.575    3.656    3.681
FER  0.008  S    8.30    1.976    3.162    3.472    3.642    3.644    3.500    3.303    3.066    2.703    2.246    2.189    4.777    3.921    3.961    3.999    3.995
FER  0.008  S    8.48    3.000    3.764    3.806    3.868    3.873    3.668    3.427    3.148    2.747    2.272    2.214    5.140    4.122    4.101    4.097    4.071
FER  0.008  S    8.60    3.912    4.216    4.084    4.083    4.089    3.859    3.604    3.309    2.884    2.389    2.322    5.431    4.324    4.284    4.265    4.228
FER  0.008  S    8.70    4.869    4.608    4.297    4.253    4.260    3.990    3.713    3.400    2.958    2.456    2.385    5.648    4.475    4.401    4.361    4.316
FER  0.008  S    8.78    5.822    4.898    4.446    4.376    4.385    4.081    3.778    3.433    2.944    2.401    2.312    5.797    4.582    4.477    4.409    4.344
FER  0.008  S    8.85    6.692    5.184    4.596    4.511    4.521    4.182    3.854    3.487    2.981    2.426    2.334    5.946    4.702    4.563    4.469    4.395
FER  0.008  S    8.90    7.048    5.398    4.724    4.625    4.637    4.256    3.896    3.506    2.978    2.411    2.318    6.070    4.798    4.616    4.496    4.411
FER  0.008  S    8.95    7.275    5.612    4.829    4.729    4.742    4.320    3.934    3.527    2.986    2.412    2.320    6.169    4.884    4.662    4.521    4.430
FER  0.008  S    9.00    7.444    5.830    4.942    4.841    4.856    4.394    3.981    3.556    2.999    2.414    2.320    6.275    4.979    4.719    4.557    4.458
FER  0.008  S    9.18    7.871    6.648    5.382    5.261    5.281    4.672    4.153    3.663    3.047    2.427    2.331    6.695    5.334    4.925    4.685    4.557
FER  0.008  S    9.30    8.297    7.250    5.782    5.671    5.692    5.040    4.490    3.978    3.346    2.711    2.613    7.082    5.725    5.273    5.007    4.869
FER  0.008  S    9.40    8.430    7.663    6.033    5.879    5.903    5.191    4.604    4.067    3.415    2.767    2.668    7.328    5.905    5.400    5.105    4.954
FER  0.008  S    9.48    8.722    7.994    6.262    6.115    6.139    5.422    4.833    4.298    3.656    3.016    2.921    7.553    6.138    5.629    5.334    5.187
FER  0.008  S    9.54    8.637    8.079    6.290    6.087    6.114    5.343    4.719    4.152    3.475    2.809    2.706    7.582    6.086    5.529    5.201    5.035
FER  0.008  S    9.60    8.758    8.315    6.525    6.382    6.407    5.684    5.092    4.556    3.915    3.277    3.182    7.813    6.403    5.889    5.592    5.444
FER  0.008  S    9.65    8.904    8.478    6.614    6.459    6.485    5.750    5.150    4.607    3.959    3.317    3.221    7.902    6.474    5.950    5.645    5.494
FER  0.008  S    9.70    9.037    8.641    6.705    6.540    6.566    5.819    5.211    4.662    4.010    3.363    3.266    7.991    6.549    6.015    5.703    5.548
FER  0.008  S    9.74    8.923    8.710    6.764    6.589    6.615    5.856    5.241    4.686    4.028    3.378    3.279    8.050    6.592    6.047    5.730    5.571
FER  0.008  S    9.78    9.081    8.844    6.854    6.664    6.691    5.921    5.298    4.734    4.067    3.410    3.310    8.140    6.662    6.107    5.781    5.618
FER  0.008  S    9.81    8.856    8.889    6.909    6.712    6.740    5.963    5.337    4.771    4.101    3.442    3.340    8.195    6.708    6.148    5.819    5.654
FER  0.008  S    9.85    8.966    9.030    7.003    6.794    6.822    6.034    5.400    4.827    4.151    3.487    3.384    8.289    6.784    6.214    5.878    5.709
FER  0.008  S    9.90    9.070    9.234    7.117    6.883    6.912    6.105    5.460    4.881    4.198    3.531    3.427    8.403    6.863    6.277    5.934    5.762
FER  0.008  S    9.95    9.110    9.375    7.229    6.998    7.027    6.221    5.576    4.993    4.306    3.636    3.530    8.514    6.978    6.394    6.048    5.873
FER  0.008  S   10.00    8.747    9.406    7.326    7.084    7.114    6.300    5.650    5.060    4.361    3.683    3.573    8.612    7.061    6.471    6.118    5.938
FER  0.008  S   10.04    9.044    9.598    7.451    7.200    7.230    6.413    5.760    5.168    4.471    3.794    3.685    8.736    7.175    6.581    6.227    6.046
FER  0.008  S   10.08    8.702    9.600    7.530    7.272    7.302    6.479    5.821    5.221    4.512    3.828    3.714    8.816    7.244    6.646    6.284    6.098
FER  0.008  S   10.11    8.600    9.661    7.598    7.324    7.355    6.522    5.858    5.255    4.545    3.860    3.747    8.884    7.292    6.685    6.319    6.131
FER  0.008  S   10.12    8.616    9.721    7.624    7.344    7.374    6.537    5.871    5.263    4.546    3.856    3.740    8.910    7.309    6.700    6.330    6.138
FER  0.008  S   10.13    8.372    9.637    7.617    7.340    7.371    6.535    5.872    5.270    4.562    3.879    3.766    8.904    7.306    6.698    6.334    6.147
FER  0.008  S   10.14    8.297    9.620    7.633    7.360    7.391    6.560    5.898    5.299    4.597    3.918    3.808    8.920    7.329    6.723    6.360    6.176
FER  0.008  S   10.15    8.304    9.632    7.653    7.380    7.411    6.581    5.918    5.315    4.608    3.924    3.812    8.940    7.349    6.744    6.378    6.191
FER  0.008  S   10.18    8.330    9.691    7.720    7.458    7.488    6.669    6.013    5.416    4.717    4.040    3.929    9.008    7.432    6.837    6.477    6.294
FER  0.020  S    5.00   -2.759   -0.281    1.356    2.261    2.250    2.444    2.537    2.666    2.853    2.868    3.015    2.485    2.686    3.079    3.443    3.684
